date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-10 13:45:18,jaemin_quasar,NigeriaBuilding,0,0,0,"Absurd is an understatement, as this is a law created to protect our greedy bourgeoisies who are protecting their own selfish interests. Because if you e.g gain citizenship you'll become entitled to all civil rights and privileges including political matters. They feel threatened https://twitter.com/NigeriaBuilding/status/1204133089196294144 …",,,,1204396675047002114,https://twitter.com/jaemin_quasar/status/1204396675047002114
2019-12-10 13:03:35,SchoolsCompass,,0,1,3,"“The rights of every man are diminished when the rights of one man are threatened.” ― John F. Kennedy #WorldHumanRightsDay2019 #WorldHumanRightsDaypic.twitter.com/oZhUmreFQg",,,#WorldHumanRightsDay2019 #WorldHumanRightsDaypic,1204386176171479040,https://twitter.com/SchoolsCompass/status/1204386176171479040
2019-12-10 12:39:43,CapitalBancorp,,1,2,4,"“The rights of every man are diminished when the rights of one man are threatened.” – John F. Kennedy In celebration of Human Rights Day, we remember everyone that has been forced to live outside these rights. #capitalbancorplc #humanrightsday #christmas #dettydecemberpic.twitter.com/yga62EKT0C",,,#capitalbancorplc #humanrightsday #christmas #dettydecemberpic,1204380171375173632,https://twitter.com/CapitalBancorp/status/1204380171375173632
2019-12-10 12:04:45,derekovic,,0,0,0,"This man threatened to beat me and even hit me @jidesanwoolu @instablog9ja what sort of place is this lagos! He went ahead to push my sick girlfriend! Imagine thatpic.twitter.com/JQQKH9E6NX",,@jidesanwoolu @instablog9ja,,1204371369775058945,https://twitter.com/derekovic/status/1204371369775058945
2019-12-10 12:01:06,firstcentralng,,0,3,1,"""The rights of every man are diminished when the rights of one man are threatened.” Always stand-up for what is right. #HumanRightsDay #KnowYourRights #KnowYourCreditStatuspic.twitter.com/AVFtsS0jrz",,,#HumanRightsDay #KnowYourRights #KnowYourCreditStatuspic,1204370451922870274,https://twitter.com/firstcentralng/status/1204370451922870274
2019-12-10 11:46:23,iam_toppy,Y2SHAF,1,0,1,"My Mum is the mother of exaggeration, one has to be careful when she’s narrating a story, else, your BP might be threatened. https://twitter.com/y2shaf/status/1204136859514941440 …",,,,1204366748709015552,https://twitter.com/iam_toppy/status/1204366748709015552
2019-12-10 11:42:19,gggioli,,0,0,2,"Scientists Rank World's Most Important, Most Threatened Mountain Water Towers ""Globally, the most relied-upon mountain system is the #Indus water tower in Asia""https://prn.to/38nLMkN",,,#Indus,1204365726380969984,https://twitter.com/gggioli/status/1204365726380969984
2019-12-10 10:31:37,HappeningsRadio,,0,0,0,"Recall that Ganduje had threatened that he would strip Sanusi of his position under the new emirate rules. https://www.happenings.com.ng/politics/2019/12/10/ganduje-confirms-sanusi-as-emirs-council-chairman …",,,,1204347931928727552,https://twitter.com/HappeningsRadio/status/1204347931928727552
2019-12-10 10:12:02,Odunlee,Harri_Obi,0,0,1,"You will be legit beaten to factory settings...my guys once threatened a friend of ours back in school",,,,1204343005479669761,https://twitter.com/Odunlee/status/1204343005479669761
2019-12-10 09:14:57,oladeleatanda,Osigbodi__,2,0,0,"1. Sowore said ""Bubari"" will be bundled out of Aso Rock 2. Sowore threatened ""DSS"" will cease to exist 3. He does not care about what d Judges ""Judiciary"" will say These are seperate battles, Those were his words If the DSS is flexing their power at Sowore, he called for it",,,,1204328637551566848,https://twitter.com/oladeleatanda/status/1204328637551566848
2019-12-10 09:11:12,a_rasaq,CNN,1,0,3,"Only plotting to hijack a website o. So, what should a nation do about a man that plans and openly threatened to hijack a government and replace democratically elected leaders by people and system of his own choice???? @SaharaReporters",,@SaharaReporters,,1204327693304639490,https://twitter.com/a_rasaq/status/1204327693304639490
2019-12-10 08:29:46,Jace_dah_gemini,theolaoflagos_,1,0,5,"The guy who got threatened by his vice principal cause of his daughter @Chef_Max7 @madikevictor",,@Chef_Max7 @madikevictor,,1204317266638184453,https://twitter.com/Jace_dah_gemini/status/1204317266638184453
2019-12-10 08:18:46,sivosnoop,Postsubman,0,0,2,"""The man gave u a contract staff job and threatened to take it back"", ""yet is his Dad made you a full staff""..He warned you against the party,you decided to do ur mind..you got all in one package but you allowed vices to explore stupidity caged your sense of reasoning. Sorry",,,,1204314499509030913,https://twitter.com/sivosnoop/status/1204314499509030913
2019-12-10 07:48:17,Generalbhanks,hardeclarks,1,0,1,"As in what of those ones that came on TV and threatened the Government and the people of Nigeria over territorial land they had no claim over.",,,,1204306828341006336,https://twitter.com/Generalbhanks/status/1204306828341006336
2019-12-10 05:56:54,Theblvckvelvet_,akaworldwide,1,5,15,"Eat the World Cup for breakfast! Nigeria is a whole vibeeeee Nigeria= Joy and Entertainment We are happy people, we don’t go about killing innocent non-citizens. You have the World Cup but deep down you’re threatened by us. Sad! https://twitter.com/akaworldwide/status/1203998749653159936 …",,,,1204278799686389760,https://twitter.com/Theblvckvelvet_/status/1204278799686389760
2019-12-10 05:04:56,DavidImani5,IbezimMillion,1,0,3,"Tell me the name of the judge so I won't have to take any case to him/her. That judge is waiting for me to die before disciplining the neighbor that threatened to kill me. This is no good enough",,,,1204265719602536448,https://twitter.com/DavidImani5/status/1204265719602536448
2019-12-10 03:06:22,ikbbestg,ROPY4change,0,0,0,"Barrack Obama had to stop drug use because of his wife ,after getting her attention eventually ,she threatened to live him ! If you are not crazy enough for a man or woman you claim to love courteously and politely oh ,you are joking! https://twitter.com/ROPY4change/status/1203387568550752256 …",,,,1204235881583919105,https://twitter.com/ikbbestg/status/1204235881583919105
2019-12-09 23:05:12,Dudu_Mayor,RiZzyUTD,0,0,2,"Relegation threatened team that won against chelsea https://twitter.com/RiZzyUTD/status/1204158564996132865 …",,,,1204175191057797123,https://twitter.com/Dudu_Mayor/status/1204175191057797123
2019-12-09 22:38:27,blameless008,aproko_doctor,0,0,1,"I was 3 yrs&my sis ws 2 yrs, though small I http://remember.My mom would left us alone everyday with this crazy househelp.She would strip naked&make us suck her breast&finger her.&sometimes would want to force her finger into us.Threatened to kill our parents if we ever tell",,,,1204168460340781056,https://twitter.com/blameless008/status/1204168460340781056
2019-12-09 21:55:55,Big_sarz,GerryEllinx,1,0,1,"We were average on that day.. especially the second half, when we conceded, we never really threatened. No cutting edge,, just as if we lack ideas on how to break them down. We simply can’t continue like this.. we just have to add quality to the team, in other to challenge.",,,,1204157753163419648,https://twitter.com/Big_sarz/status/1204157753163419648
2019-12-09 20:42:31,Adebayoadefowo1,theLamzyy,1,0,3,"This what you offer to the Gods,when your life is threatened hence monibaeku",,,,1204139284321751050,https://twitter.com/Adebayoadefowo1/status/1204139284321751050
2019-12-09 20:42:24,kelvinekerete,,0,0,0,"Relegation threatened Arsenal.",,,,1204139251576852486,https://twitter.com/kelvinekerete/status/1204139251576852486
2019-12-09 20:10:27,oritz___,,3,0,1,"Someone even threatened to deal with me, in this same Lagos wow",,,,1204131213155454977,https://twitter.com/oritz___/status/1204131213155454977
2019-12-09 19:23:25,otakomaiya,,0,0,0,"JUST IN: WATCH How DSS Officers Flashed Guns, Threatened Judge, Lawyers As Sowore Is Rearrested Inside Court https://m.scoopernews.com/detail?newsId=6160289&shareChannel=Twitter …",,,,1204119374925357056,https://twitter.com/otakomaiya/status/1204119374925357056
2019-12-09 19:13:39,brownshugar_,,0,0,4,"Stop constantly feeling threatened by the hustle of others. Everyone has their callings and things they excel in, find it. Embrace it. Focus",,,,1204116917667143682,https://twitter.com/brownshugar_/status/1204116917667143682
2019-12-09 19:12:19,darkaniel77,Sheikhadi10,1,0,0,"I believe that's what I asked, so far I keep hearing he threatened the democracy of Nigeria... lol.",,,,1204116584912031749,https://twitter.com/darkaniel77/status/1204116584912031749
2019-12-09 19:10:23,rainvulx,bunmifasae,2,0,0,"Mumu bmc always lack tact and intelligence b4 putting nonsense out. Didnt ur Messiah , i mean the coup plotter threatened Nigeria. My guy, it seems ur amnesia is really get worse. pic.twitter.com/MHssttR3sa",,,,1204116098175700998,https://twitter.com/rainvulx/status/1204116098175700998
2019-12-09 19:04:52,femiadebimpe,,3,86,188,"He just fought an Ortiz in a fight no one wants to see. His WBC mandatory is there and he threatened to delay that fight as long as possible. Here is @DillianWhyte showing reporters text message from Wilder that he would delay his mandatory fight:https://youtu.be/tPZ_EVoLW34",,@DillianWhyte,,1204114706291712001,https://twitter.com/femiadebimpe/status/1204114706291712001
2019-12-09 18:45:27,itsjustshina,,0,0,3,"Friendship is not threatened by honest criticism. It is strengthened. — Charles Swindoll",,,,1204109823597535237,https://twitter.com/itsjustshina/status/1204109823597535237
2019-12-09 18:28:38,idowu_sekinat,Furmud_,0,0,0,"Sowore's case isn't different...He called for a change in government revolution. He also threatened to terminate the DSS. Think about it. My tweet showed that the FG is independent. Thanks",,,,1204105590907101184,https://twitter.com/idowu_sekinat/status/1204105590907101184
2019-12-09 18:19:55,vickiscraft,Rujo_,1,0,0,"I didn't make your point. And I prefer them to follow from a distance. My chances of surviving increase the less my abductors feel threatened. Which is how i ended up dodging bullets (because no-one wanted to stand down). Even my FBI friend says it ""don't rile them up"".",,,,1204103394497060867,https://twitter.com/vickiscraft/status/1204103394497060867
2019-12-09 18:15:25,Vivianchi18,zim_zuzu,1,0,1,"Burna neva threatened his family.. He said he is going to beat him up anywhere he sees him..",,,,1204102262966177794,https://twitter.com/Vivianchi18/status/1204102262966177794
2019-12-09 17:35:09,AlexVivyNnabue,Veekietoria,1,0,0,"Not really, he was accused way before now. One time a while ago, he tweeted about how his ex-wife threatened to kill him cuz he left a plate on the couch. And the ex’s friends came out with the story because the ex (is/was) a quiet person and didn’t want his drama",,,,1204092131645808641,https://twitter.com/AlexVivyNnabue/status/1204092131645808641
2019-12-09 17:30:42,Vivianchi18,zim_zuzu,0,0,2,"Even if they did.. Is becos of is useless tweets about burna boy.. Who doesn't like burna boy.. Burna threatened him.. But he deleted the tweet and came for a make up.. Bt aka denialled you people ur happiness and the make up becos of his bad influence on u people",,,,1204091011531718657,https://twitter.com/Vivianchi18/status/1204091011531718657
2019-12-09 17:22:46,ronaldnzimora,,2,6,14,"With the way he barrages every argument with someone with ""I wIll sue you"" very soon David will have a book full of people he has threatened to sue without actually suing even one person. Hanger wey no see cloth hang.",,,,1204089012400640002,https://twitter.com/ronaldnzimora/status/1204089012400640002
2019-12-09 17:03:28,ronaldnzimora,IsyNene,0,0,1,"LOOOOL! HAs he sued the other person he threatened last week to sue for his friend that died?",,,,1204084158194167808,https://twitter.com/ronaldnzimora/status/1204084158194167808
2019-12-09 17:01:42,NewsASAPng,,0,0,0,"Succour underway for erosion-threatened Imo communities https://is.gd/An8jDK",,,,1204083711026831361,https://twitter.com/NewsASAPng/status/1204083711026831361
2019-12-09 17:00:00,FutureLagos,,0,0,0,"Which city in Africa is most threatened by rising sea levels? It's Saint-Louis, located in Senegal between the Atlantic Ocean and the Sahara Desert. http://bit.ly/2rVblsY pic.twitter.com/ny2F9LcJBq",,,,1204083283413196800,https://twitter.com/FutureLagos/status/1204083283413196800
2019-12-09 16:27:01,koladebrainiac,koladebrainiac,0,0,0,"By allowing this issue to fester. Think about it. There are angry protesters that government has threatened in respect to this sowore issue. Some have claimed injury etc. Even disobeying court order.",,,,1204074982638272512,https://twitter.com/koladebrainiac/status/1204074982638272512
2019-12-09 16:11:47,UchennaIbecheo1,Raw_Gold2,1,0,1,"We definitely can't keep quiet anymore. We have to also report them all including there fav as well who is the mastermind. How dare any one threatened a persons life and right and yet we let them continue.",,,,1204071151456178176,https://twitter.com/UchennaIbecheo1/status/1204071151456178176
2019-12-09 15:56:24,philaw2,_MrPatryk,0,0,0,"Threatened allways who?do I know you?",,,,1204067279954153472,https://twitter.com/philaw2/status/1204067279954153472
2019-12-09 15:42:15,andyRoidO,Laraoriye,1,0,1,"I credit @SEzekwesili. She threatened to ""vex"" if Chioma B showed Ghana love. As soon as small love entered, she ""vexed"", and things fell apart. We should all ask what gods she serves o.",,@SEzekwesili,,1204063719350849537,https://twitter.com/andyRoidO/status/1204063719350849537
2019-12-09 15:25:29,trustonailende,Chimsky1,2,3,3,"In ""Why Nations Fail"", we read about how a political class keep a country underdeveloped to keep political power. The problems of Nigeria are deliberate. Once regime security is threatened, they will be solved immediately. Till then, ""Jesus take the wheel"".",,,,1204059497670598657,https://twitter.com/trustonailende/status/1204059497670598657
2019-12-09 14:05:57,enitioluwafe,GbenroAdegbola,0,0,0,"We're learning to live with their extremism but are they willing to accept our liberalism? Every little expression of any difference from their faux piety, death threats everywhere. The baker who made a Qur'an cake was cyberbullied and threatened yesterday. Se ogun laye ni?",,,,1204039483517284352,https://twitter.com/enitioluwafe/status/1204039483517284352
2019-12-09 13:30:19,seo9ja,IjijiAnthony,1,0,0,"Buhari and his tyrant government is merely afraid to be victims of the same smear campaign they used against Jonathan. That is why they are so afraid of letting people speak up. 2face once planned a protest and he was threatened by dss to cancel the protest. Is this democracy?",,,,1204030515055071234,https://twitter.com/seo9ja/status/1204030515055071234
2019-12-09 13:19:14,VictorNwokocha2,i2much4dem,0,0,3,"Do not be deceived, CIA is the headmaster of the world, when they threatened you, you take them seriously, if you doubt me ask Murtala Mohammed, Gadafi, Sadam Hussein or Abiola? OBJ knew that and Buhari is beginning to understand between a murderer and assassin.",,,,1204027725272539136,https://twitter.com/VictorNwokocha2/status/1204027725272539136
2019-12-09 12:59:34,Agbejoro_,,0,6,7,"We call it a day... We were threatened with threats of viol pic.twitter.com/A07Bmfa0UE",,,,1204022777579294721,https://twitter.com/Agbejoro_/status/1204022777579294721
2019-12-09 12:45:28,BaruwkGADDIYEL,vanguardngrnews,0,0,0,"An idiot from the pit of hell, have the audacity to threatened a seating government and dss, yet some mentally debased individuals are saying he didn't commit any crime, can he try that rubbish in EGYPT, CHINA, AND OTHER SERIOUS COUNTRY OF THE WORLD, WITHOUT DIEING WITHIN DAYS",,,,1204019230485700608,https://twitter.com/BaruwkGADDIYEL/status/1204019230485700608
2019-12-09 11:53:13,oluwamynd,adekunleth,1,0,0,"A threatened to kill B violently and tries to raise funds to buy weapon to aid him C visits A in a ""secret meeting"" C comes out tomorrow and says he will start a revolution against B. A- Kanu B- Government C- Sowore I have gone above my maximum no of reply for any topic",,,,1204006080885526534,https://twitter.com/oluwamynd/status/1204006080885526534
2019-12-09 11:52:06,draliconpoint,R_a_o_f_a,1,0,2,"Oh really...y’all love us so much that y’all threatened Burna boy’s life and turned some of our people and their businesses to BURNT OFFERINGS yeah?? Nah ...we don’t want that kinda love.",,,,1204005800613752832,https://twitter.com/draliconpoint/status/1204005800613752832
2019-12-09 11:52:05,pmnewsnigeria,,2,1,7,"Igbo presidency will save Nigeria’s threatened democracy – VON DG http://dlvr.it/RKx8Wx #ReadThispic.twitter.com/rdgtJbfPKO",,,#ReadThispic,1204005796582813696,https://twitter.com/pmnewsnigeria/status/1204005796582813696
2019-12-09 11:22:48,TeejayJamal,SaharaReporters,2,0,0,"A media practitioner expressing his opinion is different from a person who contested and lost an election saying he wants to bundle out the elected President out of office, and also threatened to make sure there's no more DSS. Let's be guided.",,,,1203998426066759680,https://twitter.com/TeejayJamal/status/1203998426066759680
2019-12-09 10:55:04,rapheal_olayode,HayceeAlves,1,0,1,"but the government kept mute when people from a section of the country threatened the southerners and gave them 30 days ultimatum to vacate their space , I guess that was just a word of mouth , if you are not hypocrite, you won't say 125 days is not enough for",,,,1203991446153564163,https://twitter.com/rapheal_olayode/status/1203991446153564163
2019-12-09 10:47:59,rapheal_olayode,NGRPresident,0,0,0,"I remembered the way mahati Allah threatened we the southerners back then , is that not a treasonable offence ?",,,,1203989662068596737,https://twitter.com/rapheal_olayode/status/1203989662068596737
2019-12-09 09:29:05,aaramonu,,0,1,1,"The way some young men get so defensive and irrational when feminism is mentioned eh...one day you people will say what women having agency did to you and why you feel so threatened!",,,,1203969806090821632,https://twitter.com/aaramonu/status/1203969806090821632
2019-12-09 09:22:50,SpeaK2Liive,,0,0,1,"I am silly pissed , so grown ass men decided to sit and talk about me being Bossy just because I help them . Sigh the funny thing y’all have what I give to you , you just never willing to give out as much as I do . Imagine feeling threatened by a 24 years old . Trafuckinggic !!",,,,1203968234757742592,https://twitter.com/SpeaK2Liive/status/1203968234757742592
2019-12-09 09:04:30,UgoIkeakor,,1,1,0,"By blaming victims of their heinous crime, you're fuelling these extremists and you need to stop. When they attack the girl who baked the Quran cake as they have threatened to, I guess you'll blame her for doing what she has the rights to do, same as Reinhard Bonnke.",,,,1203963619819638784,https://twitter.com/UgoIkeakor/status/1203963619819638784
2019-12-09 08:57:24,Famico_10,afolabitunde,8,0,0,"Why was jumoke removed from your view program if their jobs are not threatened?",,,,1203961832840613888,https://twitter.com/Famico_10/status/1203961832840613888
2019-12-09 08:13:37,Obianuju_N,nite_angel98,1,0,1,"Please feel threatened",,,,1203950817444868098,https://twitter.com/Obianuju_N/status/1203950817444868098
2019-12-09 07:50:50,ClintDurueke,,3,0,1,"This Taxify driver threatened to stop the trip because one of us said Messi was overhyped",,,,1203945081897701376,https://twitter.com/ClintDurueke/status/1203945081897701376
2019-12-09 07:24:57,RosemaryOcheze,,3,6,13,"Thanks to all those who raised their voices against fanatism, especially to the Muslims who helped show the world they ain't all fanatics. There's been peace @Riqueza_cakes dm so far, and the guy who threatened her either deleted his account or changed username. Tolerance is",,@Riqueza_cakes,,1203938567187247104,https://twitter.com/RosemaryOcheze/status/1203938567187247104
2019-12-09 06:51:29,DeMilanGuy_Kaka,modovictorekene,1,0,0,"He threatened to shoot o, ordinary threat o. You are now wailing for someone that appeared on TV that he will bundle Buhari out of government and DSS will cease to exist.",,,,1203930144781541378,https://twitter.com/DeMilanGuy_Kaka/status/1203930144781541378
2019-12-09 06:10:40,SimplyTEEWHY,Rainer__r,1,0,0,"There's IF. What if she is but doesn't see it from your own angle? What if it's personal to her? You didn't do it cos you are convinced it's wrong. If you do, still not a reason for you to be threatened.",,,,1203919874503917568,https://twitter.com/SimplyTEEWHY/status/1203919874503917568
2019-12-09 06:06:12,SimplyTEEWHY,brokenwingx_,5,0,4,"It actually concerns me cos an individual's life is involved here. She is being threatened for rendering a service. Now that should concern you",,,,1203918749750964224,https://twitter.com/SimplyTEEWHY/status/1203918749750964224
2019-12-09 05:44:36,realmace_,_davvd,1,0,2,"Bruh read the full story. He came in the restaurant and was disrespectful and then threatened that dude and his cousin coz they were making a video of his disrespectful ass and he was demanding for their phones.. that’s why nobody helped him. He deserved it",,,,1203913312628596737,https://twitter.com/realmace_/status/1203913312628596737
2019-12-09 04:56:31,bodex4mama,,0,1,1,"Dear Singles, Don’t be intimidated, threatened or coerced into doing stupid things so as to prove your love to anyone. Don’t compromise your faith in God, belief system or moral values to prove your smartness or… https://www.instagram.com/p/B51svy-pptZ/?igshid=ve1intkmbsje …",,,,1203901215354040322,https://twitter.com/bodex4mama/status/1203901215354040322
2019-12-09 04:45:47,04bike,EmodiMba,0,0,1,"At that same time, APC also threatened to directing their NSA members to BLOCK ALL BILLLS in d various Houses. Nothing was done to them. Meanwhile, today it would've been deemed: ""Hate Speech"", ""Threat to d Nation"" or ""Treason"" don't U think https://twitter.com/EmodiMba/status/1203663542274207744 …",,,,1203898511022002176,https://twitter.com/04bike/status/1203898511022002176
2019-12-08 21:59:22,talkerhalinko,GarShehu,0,0,0,"1. Same Buhari toppled a democratically elected government. 2. Same Buhari openly called for a revolution in 2011 3. Same Buhari threatened to make this country ungovernable, after a defeat by GEJ. 4. Should I continue?",,,,1203796234500214789,https://twitter.com/talkerhalinko/status/1203796234500214789
2019-12-08 21:57:13,RosemaryOcheze,Riqueza_cakes,0,0,1,"See hennn, when you sha delete that fine work cos of Arewa twitter, delete my account join... You really should be grateful, this publicity is good for your business. Watch the explosive patronage it will bring you. As for the one that threatened you, he's in hiding",,,,1203795692768169984,https://twitter.com/RosemaryOcheze/status/1203795692768169984
2019-12-08 21:52:20,kolade_iv,,0,0,0,"Most ppl are jobless on twitter tho, dont be threatened",,,,1203794463316946949,https://twitter.com/kolade_iv/status/1203794463316946949
2019-12-08 21:44:43,DemystroI,OsiberuSamuel,0,0,2,"Solely depends on the training and the growth and size of the dogs, tame dogs will always be tame, Execpt extremely threatened. But naturally Pit/rott (hard to judge for me) Boer Dobberman Mastiff The pit also depends on the breed, bcos there are a lot.",,,,1203792547656732673,https://twitter.com/DemystroI/status/1203792547656732673
2019-12-08 20:59:58,Elukayode,MobilePunch,0,0,0,"Someone is still defending DSS because he is a follower of Buhari.... then I begin to question if they understand what Patriotism really means? You don’t place a leader above your country! Who is Buhari when the fate of 200m people is being threatened! Am tired abeg https://twitter.com/MobilePunch/status/1203727628051595265 …",,,,1203781287779164161,https://twitter.com/Elukayode/status/1203781287779164161
2019-12-08 20:58:58,acresofsaphire,DrCOmole,0,0,0,"Somebody that shot his way to power overthrowing a democratically elected government is complaining one harmless guy threatened to do same to him....",,,,1203781035491766273,https://twitter.com/acresofsaphire/status/1203781035491766273
2019-12-08 20:52:30,othuksbaba,NGRPresident,1,1,20,"What of the leader of Myetti ( herds men) that threatened the government?",,,,1203779407455883265,https://twitter.com/othuksbaba/status/1203779407455883265
