date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-10 14:43:06,FlorenceOwa,UnclePamilerin,0,0,0,"Help us ask SARS o",,,,1204411222264696838,https://twitter.com/FlorenceOwa/status/1204411222264696838
2019-12-10 14:34:13,Oluwabanny,,0,0,1,"Shiloh 2019 has ended, I knw ur next target is 5nights of glory If he doesn't propose after 5 nights of glory. Aunty Please use SARS",,,,1204408983710076930,https://twitter.com/Oluwabanny/status/1204408983710076930
2019-12-10 14:32:28,oluwaliftmeup,UnclePamilerin,0,0,1,"Yes , directly or indirectly you owe the EFCC , SARS and co",,,,1204408544474193923,https://twitter.com/oluwaliftmeup/status/1204408544474193923
2019-12-10 14:20:47,Skeenyfireman,UnclePamilerin,0,1,1,"Nobody but SARS https://twitter.com/unclepamilerin/status/1204374134945435648 …",,,,1204405605643038721,https://twitter.com/Skeenyfireman/status/1204405605643038721
2019-12-10 14:00:44,Federal_Sars,osaks_tosin,0,1,1,"Lol i like women oo",,,,1204400560507703296,https://twitter.com/Federal_Sars/status/1204400560507703296
2019-12-10 13:34:59,AniebonamV,ZeeMoments,1,0,2,"ds z wickedness of d highest order I will report u to SARS for ds grave injustice.. Oh my Jesus!",,,,1204394080245030912,https://twitter.com/AniebonamV/status/1204394080245030912
2019-12-10 13:27:15,_obsjesse,DoctorGogori,0,0,0,"Lmaooooooooo take it down as per Twitter SARS Inspector general abi?",,,,1204392131206483968,https://twitter.com/_obsjesse/status/1204392131206483968
2019-12-10 13:12:02,loistruly,_debayo,1,1,2,"SARS better not catch him https://twitter.com/_debayo/status/1204387038331576320 …",,,,1204388302826156032,https://twitter.com/loistruly/status/1204388302826156032
2019-12-10 13:09:15,nedyudombat,,12,14,33,"God please don't let SARS use me for Detty December .",,,,1204387601865687042,https://twitter.com/nedyudombat/status/1204387601865687042
2019-12-10 12:57:02,HumphreyOmini,,5,5,23,"2020 Target New Studio, New Camera, New Lenses, minimum 2 hit songs, maybe a Car but SARS and Popo wahala... I have big plans",,,,1204384526677553159,https://twitter.com/HumphreyOmini/status/1204384526677553159
2019-12-10 12:38:32,Federal_Sars,oluwa_paparazzi,1,1,5,"Bad guys",,,,1204379874003169280,https://twitter.com/Federal_Sars/status/1204379874003169280
2019-12-10 12:29:29,Kankross,,0,0,1,"Life Hack. If you see a SARS Korope Minivan, DO NOT MAKE EYE CONTACT EVEN WITH THE DRIVER!!!",,,,1204377593845288960,https://twitter.com/Kankross/status/1204377593845288960
2019-12-10 12:26:28,daddy_ameerah,UnclePamilerin,3,2,57,"Don’t forget you owe a lot of people explanation oh pampam! People like efcc, icpc, dss, sars, neighbourhood watch, vigilante and you crush",,,,1204376837612351498,https://twitter.com/daddy_ameerah/status/1204376837612351498
2019-12-10 12:04:42,bonero200,FEDERAL_SARS,0,0,0,"Abi?, now nobody can say there is no emergency number, sorry, no telephone number.",,,,1204371358303555585,https://twitter.com/bonero200/status/1204371358303555585
2019-12-10 12:04:24,OtunbaTbam,victor_james1,0,0,0,"Even jesus left his place of birth for free because one person wanted to kill him, who am I not to leave and never look back when SARS,BOKOHARAM AND GOVT are after my life.. Even with money.. https://twitter.com/victor_james1/status/1204299736070705157 …",,,,1204371283519197184,https://twitter.com/OtunbaTbam/status/1204371283519197184
2019-12-10 12:02:49,hadeyphisaryor,beatsbysarz,0,1,1,"SARS is not your mate",,,,1204370883000897536,https://twitter.com/hadeyphisaryor/status/1204370883000897536
2019-12-10 11:49:54,AbimbolaJuwon,Moyo_VIP,0,0,0,"Call SARS https://twitter.com/Moyo_VIP/status/1204358505085513728 …",,,,1204367633342238720,https://twitter.com/AbimbolaJuwon/status/1204367633342238720
2019-12-10 11:47:25,hrs_busayo,ToluSpinnn,4,2,9,"Of course you'd say this. I didn't expect less from a triggered illiterate RIP in advance, SARS potential target",,,,1204367007237455873,https://twitter.com/hrs_busayo/status/1204367007237455873
2019-12-10 11:46:50,onyekachi_uk,Moyo_VIP,1,0,2,"Sars. And if Sars is harassing you, call DSS.",,,,1204366860151611392,https://twitter.com/onyekachi_uk/status/1204366860151611392
2019-12-10 11:42:25,Dontegio,Jidwex,0,0,1,"Thank God it's Sarz that stopped you not SARS",,,,1204365751953641472,https://twitter.com/Dontegio/status/1204365751953641472
2019-12-10 11:35:37,iam_mcbaloo,,0,0,1,"SARS don arrest Father Christmas ooo #Lobatan",,,#Lobatan,1204364037120811010,https://twitter.com/iam_mcbaloo/status/1204364037120811010
2019-12-10 11:32:09,TaiwoSAdebanjo,channelstv,0,0,5,"But all the investigation they have been doing in the past in regards to police brutality, sars and all other paramilitary agencies, what has been the outcome of their investigation? After monthly allowance nothing else that they know old fools!@HouseNGR",,@HouseNGR,,1204363167670964225,https://twitter.com/TaiwoSAdebanjo/status/1204363167670964225
2019-12-10 11:18:13,Jidwex,,0,0,1,"Sars*",,,,1204359659970342912,https://twitter.com/Jidwex/status/1204359659970342912
2019-12-10 11:17:07,KosiOfLagos,Jidwex,0,0,3,"Lol... No be SARS stop you now, ba sarz... If SARS stop you, you go surprise how jottings go turn format",,,,1204359383800598528,https://twitter.com/KosiOfLagos/status/1204359383800598528
2019-12-10 10:50:12,TheNationNews,,0,2,6,"""THROWBACK VIDEO: SARS officials leaves man who wasn't intimidated by their"" http://community.thenationonlineng.net/xn/detail/7304424:DiscussionEntry:1973?xg_source=twitter … #TuesdayMorning #TuesdayThoughts #TuesdayMotivation #TuesdayHeadlines",,,#TuesdayMorning #TuesdayThoughts #TuesdayMotivation #TuesdayHeadlines,1204352608875503616,https://twitter.com/TheNationNews/status/1204352608875503616
2019-12-10 10:47:09,Apholerbee,,0,1,1,"This day might never be celebrated in my Country, because it'll burst the ego of the President, Senators, Governors, Local Government Chairmen, Military, Policemen, SARS, employers and other Oppressors. But we won't allow them shut us up completely. #HumanRightsDay",,,#HumanRightsDay,1204351842894991362,https://twitter.com/Apholerbee/status/1204351842894991362
2019-12-10 10:33:39,O_IceManni,,0,1,2,"Breaking News. NG police and Sars now disguise themselves as Ocar (Opay) and Bolt (Taxify) drivers. Guys please be careful out there with your conversation.",,,,1204348445697417218,https://twitter.com/O_IceManni/status/1204348445697417218
2019-12-10 10:29:30,OOpeyankee,beatsbysarz,1,0,3,"I no know sars,who I know is sarz on a beat https://twitter.com/beatsbysarz/status/1204346576744919040 …",,,,1204347400007098368,https://twitter.com/OOpeyankee/status/1204347400007098368
2019-12-10 09:18:36,AlamuBolaji,ManLikeTeka,0,0,0,"If you have $130k and you're tired of up Nepa,SARS and DSS, you might want to consider this. Biko create space for me in your luggage https://twitter.com/ManLikeTeka/status/1203929039926415362 …",,,,1204329557572149248,https://twitter.com/AlamuBolaji/status/1204329557572149248
2019-12-10 08:58:19,papalaiye,,0,0,0,"SARS no go kill person ooo. Just few minutes ago people just dey run on top say SARS enter Second gate for odogunyan. #SARSSTOPTHIS",,,#SARSSTOPTHIS,1204324453703925760,https://twitter.com/papalaiye/status/1204324453703925760
2019-12-10 08:52:34,Federal_Sars,osaks_tosin,1,2,3,"My specialty u don't wanna go there , u will ask for more",,,,1204323005087793152,https://twitter.com/Federal_Sars/status/1204323005087793152
2019-12-10 08:51:36,mubaraq_akanni,Eric_Gressi,1,1,2,"Why did guy come be like this ... Eric no make GHANA SARS come arrest you oooo... I laugh in Ghcedis",,,,1204322762778693633,https://twitter.com/mubaraq_akanni/status/1204322762778693633
2019-12-10 08:44:20,Federal_Sars,osaks_tosin,1,0,0,"But i like am sha",,,,1204320934259281922,https://twitter.com/Federal_Sars/status/1204320934259281922
2019-12-10 08:41:06,Johel_Xpensive,Officialkaptane,0,0,0,"Na Sars key questions Watch korope o",,,,1204320120203554817,https://twitter.com/Johel_Xpensive/status/1204320120203554817
2019-12-10 08:40:42,Federal_Sars,osaks_tosin,2,1,3,"All this small brezz girls",,,,1204320020442099712,https://twitter.com/Federal_Sars/status/1204320020442099712
2019-12-10 08:34:13,Xtabellasblog,,0,0,1,"Shiloh 2019 has ended, I knw ur next target is 5nights of glory If he doesn't still propose after 5 nights of glory. Aunty use SARS!!",,,,1204318387574317057,https://twitter.com/Xtabellasblog/status/1204318387574317057
2019-12-10 08:27:14,Federal_Sars,DuchessT_,1,1,5,"Early morning Curse",,,,1204316630014144512,https://twitter.com/Federal_Sars/status/1204316630014144512
2019-12-10 08:20:24,Federal_Sars,bonero200,1,0,1,"Bro something is better than nothing",,,,1204314912606052352,https://twitter.com/Federal_Sars/status/1204314912606052352
2019-12-10 08:19:23,bonero200,FEDERAL_SARS,1,0,0,"The numbers have to be this 11 digits long?, what if the trouble give you the chance to only dial 911?",,,,1204314656833232896,https://twitter.com/bonero200/status/1204314656833232896
2019-12-10 08:18:09,Federal_Sars,Efcc_0fficial,1,0,0,"Thanks FAM miss spelled",,,,1204314342965104640,https://twitter.com/Federal_Sars/status/1204314342965104640
2019-12-10 08:14:13,Federal_Sars,OteleGlory,0,0,1,"Lol that one self na something",,,,1204313356041109504,https://twitter.com/Federal_Sars/status/1204313356041109504
2019-12-10 08:13:01,Federal_Sars,OteleGlory,1,0,1,"Just come and fuck me",,,,1204313053803827201,https://twitter.com/Federal_Sars/status/1204313053803827201
2019-12-10 08:11:10,Federal_Sars,Qwincyy,0,0,0,"When u are just chop lotto?",,,,1204312588567359488,https://twitter.com/Federal_Sars/status/1204312588567359488
2019-12-10 08:10:35,Federal_Sars,tomm_y01,0,0,74,"@FEDERAL_SARS",,@FEDERAL_SARS,,1204312441703809025,https://twitter.com/Federal_Sars/status/1204312441703809025
2019-12-10 07:54:04,IrunmoleWeil,Clan_Clueless,1,0,0,"Make sars no see person sha",,,,1204308285949710336,https://twitter.com/IrunmoleWeil/status/1204308285949710336
2019-12-10 07:23:19,ashewoboymxbaby,oderahnnaji,0,0,0,"When SARS arrest me for having dreadlocks",,,,1204300545852350464,https://twitter.com/ashewoboymxbaby/status/1204300545852350464
2019-12-10 06:45:38,Federal_Sars,__missyummy,0,0,78,"@FEDERAL_SARS",,@FEDERAL_SARS,,1204291062434541572,https://twitter.com/Federal_Sars/status/1204291062434541572
2019-12-10 06:44:53,oj_nuel,,0,0,0,"Dear Ladies.... Shiloh has ended if he doesn't still propose to you, use SARS!!",,,,1204290874173202432,https://twitter.com/oj_nuel/status/1204290874173202432
2019-12-10 06:03:54,Federal_Sars,pherlicks,0,0,0,"Because bag of rice don cost",,,,1204280558613934081,https://twitter.com/Federal_Sars/status/1204280558613934081
2019-12-10 05:23:32,Federal_Sars,Toyosi_Dc,0,0,2,"Sharp guy",,,,1204270399976030208,https://twitter.com/Federal_Sars/status/1204270399976030208
2019-12-10 04:35:48,oafolabi_,MayowaTudonu,2,0,0,"You were meant to be a Pastor, now you're helping people ""buy coins"". SARS must hear of this https://twitter.com/MayowaTudonu/status/1204140290887634944 …",,,,1204258388554723330,https://twitter.com/oafolabi_/status/1204258388554723330
2019-12-10 00:19:55,czarrchuck,xo_shelah,0,0,1,"SARS* but okay extra dark",,,,1204193991362826240,https://twitter.com/czarrchuck/status/1204193991362826240
2019-12-10 00:01:40,YoungbauseLarry,,1,0,0,"@segalink @ElkanaBala @PoliceNG Good morning sirs, 6 SARS officers without name on their uniforms along agidingbi road Ikeja always harass people who play that road from 1:30am till around 4am. They do this randomly. They usually park the small tata danfo",,@segalink @ElkanaBala @PoliceNG,,1204189401871466496,https://twitter.com/YoungbauseLarry/status/1204189401871466496
2019-12-09 23:37:42,d0eb01,dannida2006,1,0,4,"Una army no even reach sars u dey make noise, lol",,,,1204183367928954881,https://twitter.com/d0eb01/status/1204183367928954881
2019-12-09 23:02:19,AkudinobiMirabe,,0,0,0,"Shiloh has ended. I know your next target is 5nights of glory. If he doesn't propose after that, use SARS Sis......",,,,1204174464616947713,https://twitter.com/AkudinobiMirabe/status/1204174464616947713
2019-12-09 22:33:18,Winno2,PoliceNG,0,0,0,"And be friendly with the police on the road, pay their fees and use atm for SARS on Benin roads if short of cash",,,,1204167161268375553,https://twitter.com/Winno2/status/1204167161268375553
2019-12-09 22:25:39,Winno2,officialEFCC,0,0,0,"Not when SARS meets him on the way with iphone 6s",,,,1204165237169119232,https://twitter.com/Winno2/status/1204165237169119232
2019-12-09 22:12:32,Johntheoph,,0,0,0,"Shiloh has ended, I know your next target is 5night of Glory.. If he doesn't propose after that, please use SARS",,,,1204161937271066629,https://twitter.com/Johntheoph/status/1204161937271066629
2019-12-09 22:08:25,Ob76022958,abba_zack,0,1,1,"slap sars and shoot ones leg",,,,1204160898639843329,https://twitter.com/Ob76022958/status/1204160898639843329
2019-12-09 21:42:29,happeningsng,,0,0,0,"I kidnapped my step-sister to raise money for my girlfriend – Suspect . . Operatives of the Special Anti- Robbery Squad , SARS Katsina State Police Command have arrested a 22-year-old man for allegedly masterminding… https://www.instagram.com/p/B53fuVrhpWb/?igshid=u40dltps7zuh …",,,,1204154373309452288,https://twitter.com/happeningsng/status/1204154373309452288
2019-12-09 20:01:26,Youngbaris,PoliceNG,0,1,1,"And most important Avoid the menance of the SARS officers at Benin-Ore expressway.",,,,1204128944909357056,https://twitter.com/Youngbaris/status/1204128944909357056
2019-12-09 19:58:33,oladavidd,,0,1,1,"Nigerians flexing on Ghana, what exactly is you people’s problem ? Is it lack of exposure or lack of shame ?. You don’t have electricity or roads, SARS is killing you like flies Let’s not forget that we’re the poverty capital of the world Cardi B had a nice time in a shit hole",,,,1204128217851977732,https://twitter.com/oladavidd/status/1204128217851977732
2019-12-09 19:56:18,Thatimogirl,,0,0,0,"Shiloh has ended, I knw ur next target is 5night of glory..after that if he doesn't propose, my sista use SARS",,,,1204127650685575173,https://twitter.com/Thatimogirl/status/1204127650685575173
2019-12-09 19:28:06,oluwamynd,Gingerstiff,0,0,0,"This has happened to me once. Except it was palm wine and the other people were SARS officials. We were in a car going back home from lectures and we saw their vehicle with a cold plastic bottle of palm wine, we drove close asked for it and they passed it on. https://twitter.com/Gingerstiff/status/1204038036327141379 …",,,,1204120556280406017,https://twitter.com/oluwamynd/status/1204120556280406017
2019-12-09 19:13:53,digitaltobi_,Stee_vane,0,0,0,"Like 'SARS on tha beat?'",,,,1204116977935167489,https://twitter.com/digitaltobi_/status/1204116977935167489
2019-12-09 18:14:49,HappeningsRadio,,0,0,0,"I kidnapped my step-sister to raise money for my girlfriend – Suspect . . Operatives of the Special Anti- Robbery Squad , SARS Katsina State Police Command have arrested a 22-year-old man for allegedly… https://www.instagram.com/p/B53HZtWlgtJ/?igshid=1341p0e3l488f …",,,,1204102114185764865,https://twitter.com/HappeningsRadio/status/1204102114185764865
2019-12-09 18:12:14,Federal_Sars,yankohBoy,2,1,7,"So meaning u b badoo or what? Baba everybody get e own skeleton",,,,1204101462550298624,https://twitter.com/Federal_Sars/status/1204101462550298624
2019-12-09 17:36:12,ItsDubem,xo_shelah,1,0,0,"*Sars",,,,1204092392665686017,https://twitter.com/ItsDubem/status/1204092392665686017
2019-12-09 17:11:08,steveamaza,,16,1,28,"God saved me from SARS so here's another one the devil lost. Omo it really be trying to go downhill for me but I'm not having it",,,,1204086088354160641,https://twitter.com/steveamaza/status/1204086088354160641
2019-12-09 16:50:55,hakinbulumo,cliqik,0,0,0,"11.SARS 12.EFCC 13.SENATOR",,,,1204080999338037249,https://twitter.com/hakinbulumo/status/1204080999338037249
2019-12-09 16:49:27,dersilver97,ItsPrinz,1,0,0,"Guy why are sars drawn to you, you do dred",,,,1204080629597515776,https://twitter.com/dersilver97/status/1204080629597515776
2019-12-09 16:47:05,yungdannyl,veto50,1,0,0,"So using your logic, when SARS harass young men who wear dreadlocks they are doing the right thing and it shouldn’t stop? I’m only asking.",,,,1204080033226280962,https://twitter.com/yungdannyl/status/1204080033226280962
2019-12-09 16:42:05,BundayyO,PoliceNG,0,3,5,"Imagine being help by sars and co then you dial this number and it rings right in front of you https://twitter.com/PoliceNG/status/1204006677990821888 …",,,,1204078775874605057,https://twitter.com/BundayyO/status/1204078775874605057
2019-12-09 16:23:10,KennethEzike,Mr_TeddyAgyei,0,0,0,"Can you imagine this black monkey . Even with boko haram, buhari and Sars. Osun state alone is brighter than the whole Ghana. Mumu somebody! https://twitter.com/Mr_TeddyAgyei/status/1204000409796395008 …",,,,1204074016945909761,https://twitter.com/KennethEzike/status/1204074016945909761
2019-12-09 16:22:18,Federal_Sars,Chimobi_,1,0,1,"Go get married then kill urself to confirm",,,,1204073798733049856,https://twitter.com/Federal_Sars/status/1204073798733049856
2019-12-09 16:22:06,Hankvalj,MrKUMAHOR,1,0,0,"Sars?? You seem to know more about us woow y’all should focus on living a better life there cus soon we gon colonize you guys",,,,1204073748133011457,https://twitter.com/Hankvalj/status/1204073748133011457
2019-12-09 15:50:45,Federal_Sars,Azzubayr3,1,0,1,"Okay na, b ready for arrest ?",,,,1204065857414012933,https://twitter.com/Federal_Sars/status/1204065857414012933
2019-12-09 15:43:11,Federal_Sars,Azzubayr3,1,0,1,"I no know shey u don settle boyz ni ?",,,,1204063954718343169,https://twitter.com/Federal_Sars/status/1204063954718343169
2019-12-09 15:04:28,VictorTerhemba,,0,1,1,"@ProfOsinbajo and @NhrcTweets we are still waiting for the details of the Special Panel you conatituted to investigate the excesses of SARS since 2018. Why are reports or Special Panels and Committees never made public in Nigeria? What's then the need of setting up a SP?",,@ProfOsinbajo @NhrcTweets,,1204054210838454272,https://twitter.com/VictorTerhemba/status/1204054210838454272
2019-12-09 14:43:48,IrebamiTaiwo,whitenigerian,0,0,2,"Does my country takes me as its business? Do I get an Ambulance when I sick? Shey Sars will not shoot at anyone or myself? Ja dànù jare https://twitter.com/whitenigerian/status/1203754459681239041 …",,,,1204049009297514496,https://twitter.com/IrebamiTaiwo/status/1204049009297514496
2019-12-09 14:28:38,DJYBNL_com,,0,0,0,"Sars at igando right inside one love parking lot trying to interrogate youth, (video) https://djybnl.com/2019/12/09/sars-at-igando-right-inside-one-love-parking-lot-trying-to-interrogate-youth-video/ …pic.twitter.com/dZmu2ub1UE",,,,1204045191402938368,https://twitter.com/DJYBNL_com/status/1204045191402938368
2019-12-09 14:18:23,Federal_Sars,iamjussie,0,0,2,"I hope u don't get pregnant before ur birthday next year",,,,1204042614397448192,https://twitter.com/Federal_Sars/status/1204042614397448192
2019-12-09 14:04:07,godwin_france,DrCOmole,0,0,0,"All security agencies in Nigeria don't know their job description especially SARS",,,,1204039022076735491,https://twitter.com/godwin_france/status/1204039022076735491
2019-12-09 13:08:55,Stee_vane,,9,74,167,"why can’t we create an app that notifies us where sars is at every point in time so we can avoid them, since they’ve chosen to be more of a menace than an assurance of security. like if i spot sars at unilag gate i can just drop an update and everyone gets the notification",,,,1204025130038562816,https://twitter.com/Stee_vane/status/1204025130038562816
2019-12-09 12:40:27,Priscorad,ehte_,0,0,0,"I’m not gonna even get mad coz Sars will help us get rid of yll",,,,1204017968574803969,https://twitter.com/Priscorad/status/1204017968574803969
2019-12-09 12:38:31,JaYfLiss,BlaqJoker91,0,1,2,"tell dat to d SARS officials https://twitter.com/BlaqJoker91/status/1203983523113295872 …",,,,1204017480865329152,https://twitter.com/JaYfLiss/status/1204017480865329152
2019-12-09 12:33:29,Fin_Disu,sa_vvy_,1,0,0,"Jokes on you. SARS use AK-47.",,,,1204016212210049030,https://twitter.com/Fin_Disu/status/1204016212210049030
2019-12-09 12:27:42,ItsPrinz,,1,0,0,"I encountered another SARS officers today again, this one was worse tbh",,,,1204014756362964992,https://twitter.com/ItsPrinz/status/1204014756362964992
2019-12-09 12:14:18,TheFemiJoseph,mrboboskie,1,0,0,"lemme laugh in SARs mood",,,,1204011384234749952,https://twitter.com/TheFemiJoseph/status/1204011384234749952
2019-12-09 12:08:27,ericotrips,,0,0,0,"Once I was in a danfo and they alighted from their vehicle with guns, the SARs officers started attacking the drivers because they were driving “nonsense.” At some point they even started breaking mirrors. https://ericotrips.wordpress.com/2019/06/03/danfo-bus-10-must-read-passenger-stories-ii/ …",,,,1204009914282205185,https://twitter.com/ericotrips/status/1204009914282205185
2019-12-09 11:37:21,chrisabojei,alexlobaloba,0,0,0,"@SARS",,@SARS,,1204002087522185216,https://twitter.com/chrisabojei/status/1204002087522185216
2019-12-09 11:31:39,kj_hova,,1,0,0,"On Friday, someone sent a video to me, of #Sowore purportedly being arrested violently within a courtroom, and demanded indignation if I were sincerely patriotic about Nigeria. The video was appalling and I quickly called out the govt & the DSS (& even SARS)!",,,#Sowore,1204000651254140928,https://twitter.com/kj_hova/status/1204000651254140928
2019-12-09 11:11:57,stephaine_ume,shank_comics,0,0,3,"Yooo Sars keh interpol ni",,,,1203995696560562176,https://twitter.com/stephaine_ume/status/1203995696560562176
2019-12-09 10:46:08,firstclassjerry,,0,0,0,"Lmao! E say 'Pele o SARS' Rude people everywhere. pic.twitter.com/X9NwcNe7xx",,,,1203989198904139776,https://twitter.com/firstclassjerry/status/1203989198904139776
2019-12-09 10:40:38,Mc_ZulQua,,2,24,36,"Shiloh 2019 has ended, I know your next target is 5 nights of glory, If he doesn't propose after 5nights of glory Aunty, use SARS pic.twitter.com/DnvR8QqUq5",,,,1203987814368579585,https://twitter.com/Mc_ZulQua/status/1203987814368579585
2019-12-09 10:39:24,kaladze__,Olotu_Sogo,1,0,0,"lol, if sars catch you pere. You go shalaye tire",,,,1203987502756962304,https://twitter.com/kaladze__/status/1203987502756962304
